Mes_Ano;Data_Internalizacao;UF;Armazem_Agrupado_Origem;Tipo_Armazem_Origem;Armazem_Origem;Armazem_Destino;Tipo_Armazem_Destino;Tipo_Desconexao;Tecnologia;Volume
JUN/2026;26/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA RIBEIRAO CLARO;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
JUN/2026;26/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PIRAJU;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
JUN/2026;26/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PIRAJU;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;8
JUN/2026;26/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ITAPEVA;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;7
JUN/2026;26/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ITARARE;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;6
JUN/2026;26/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA CHAVANTES;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;1
JUN/2026;26/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PIRAJU;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;2
JUN/2026;26/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ITAPEVA;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;3
JUN/2026;26/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ITARARE;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;2
JUN/2026;26/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA CACONDE;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;1
JUN/2026;26/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA CACONDE;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;9
JUN/2026;26/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA CACONDE;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;10
JUN/2026;26/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA CACONDE;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;5
JUN/2026;26/06/2026;SP-ORN;JOAO MANTOAN;TERCEIROS COLETA;EMP ORN REV JM - JOAO MANTOAN;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;5
JUN/2026;26/06/2026;SP-ORN;JOAO MANTOAN;TERCEIROS COLETA;EMP ORN REV JM - JOAO MANTOAN;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;1
JUN/2026;26/06/2026;SP-ORN;JOAO MANTOAN;TERCEIROS COLETA;EMP ORN REV JM - JOAO MANTOAN;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;involuntaria;OUTROS;37
JUN/2026;26/06/2026;SP-ORN;JOAO MANTOAN;TERCEIROS COLETA;EMP ORN REV JM - JOAO MANTOAN;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;116
JUN/2026;26/06/2026;SP-ORN;JOAO MANTOAN;TERCEIROS COLETA;EMP ORN REV JM - JOAO MANTOAN;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;58
JUN/2026;26/06/2026;SP-ORN;JOAO MANTOAN;TERCEIROS COLETA;EMP ORN REV JM - JOAO MANTOAN;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;49
JUN/2026;26/06/2026;SP-ORN;JOAO MANTOAN;TERCEIROS COLETA;EMP ORN REV JM - JOAO MANTOAN;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;153
JUN/2026;26/06/2026;SP-ORN;JOAO MANTOAN;TERCEIROS COLETA;EMP ORN REV JM - JOAO MANTOAN;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;56
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA EMBU DAS ARTES;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;1
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JUQUITIBA;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;2
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA COTIA;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;1
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ITAPECERICA DA SERRA;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;1
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SETE BARRAS;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 6;1
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO LOURENCO DA SERRA;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 6;1
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JUQUITIBA;CDL ITUPEVA - LABORATORIO;ALARES CDL;involuntaria;OUTROS;1
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JUQUITIBA;CDL ITUPEVA - LABORATORIO;ALARES CDL;involuntaria;WIFI 5;1
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO LOURENCO DA SERRA;CDL ITUPEVA - LABORATORIO;ALARES CDL;involuntaria;WIFI 6;1
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ITAPECERICA DA SERRA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;OUTROS;1
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO LOURENCO DA SERRA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;OUTROS;2
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JUQUITIBA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;OUTROS;4
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JUQUITIBA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;31
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO LOURENCO DA SERRA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;2
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ITAPECERICA DA SERRA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;4
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA EMBU DAS ARTES;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;1
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JUQUITIBA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 6;11
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO LOURENCO DA SERRA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 6;1
JUN/2026;26/06/2026;SP-SOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ITAPECERICA DA SERRA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 6;6
JUN/2026;26/06/2026;SP-SOC;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL REGISTRO - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
JUN/2026;26/06/2026;SP-SOC;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL REGISTRO - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;3
JUN/2026;26/06/2026;SP-SOC;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL REGISTRO - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;3
JUN/2026;26/06/2026;SP-SOC;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL REGISTRO - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;12
JUN/2026;26/06/2026;SP-SOC;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL REGISTRO - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;5
JUN/2026;26/06/2026;SP-SPR;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SALTO DE PIRAPORA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;6
JUN/2026;26/06/2026;SP-SPR;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SALTO DE PIRAPORA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 6;9
JUN/2026;25/06/2026;-;ALARES LOJA;ALARES LOJA;ALARES - BAIXA VIRTUAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
JUN/2026;25/06/2026;-;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP. LOJA - INATIVO;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
JUN/2026;25/06/2026;BA;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA EUNAPOLIS;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;3
JUN/2026;25/06/2026;BA;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA EUNAPOLIS;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;2
JUN/2026;25/06/2026;BA;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA EUNAPOLIS;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;1
JUN/2026;25/06/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;6
JUN/2026;25/06/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;9
JUN/2026;25/06/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;involuntaria;IPTV;1
JUN/2026;25/06/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;6
JUN/2026;25/06/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
JUN/2026;25/06/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;8
JUN/2026;25/06/2026;CE;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA FORTALEZA;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;9
JUN/2026;25/06/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;involuntaria;OUTROS;13
JUN/2026;25/06/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;10
JUN/2026;25/06/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;29
JUN/2026;25/06/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;22
JUN/2026;25/06/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;50
JUN/2026;25/06/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;64
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO LOURENCO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;1
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;WEB - RETIRADA EQUIP. LOJA - INATIVO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;1
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA POCOS DE CALDAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;1
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ALFENAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;8
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO LOURENCO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;WEB - RETIRADA EQUIP. LOJA - INATIVO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;6
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA DIVISA NOVA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;2
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ALFENAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;9
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA POCOS DE CALDAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA POCOS DE CALDAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;1
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ALFENAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;5
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ALFENAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;1
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SERRANIA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;1
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ALFENAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;4
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA POCOS DE CALDAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MACHADO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;1
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ALFENAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;40
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA POCOS DE CALDAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;1
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SERRANIA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;5
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MACHADO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;2
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ALFENAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;11
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SERRANIA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;4
JUN/2026;25/06/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA VARGINHA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;1
JUN/2026;25/06/2026;MG;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;2
JUN/2026;25/06/2026;MG;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;3
JUN/2026;25/06/2026;MG;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;1
JUN/2026;25/06/2026;PB;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JOAO PESSOA;CDL JOAO PESSOA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;1
JUN/2026;25/06/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;2
JUN/2026;25/06/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;4
JUN/2026;25/06/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;2
JUN/2026;25/06/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PARNAMIRIM;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;2
JUN/2026;25/06/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;8
JUN/2026;25/06/2026;RN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NATAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;4
JUN/2026;25/06/2026;SP-ITV;ALARES LOJA;ALARES LOJA;DEVOLUCAO LOJAS ERRO ITUPEVA - GMUD;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;38
JUN/2026;25/06/2026;SP-ITV;ALARES LOJA;ALARES LOJA;DEVOLUCAO LOJAS ERRO ITUPEVA - GMUD;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 6;14
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI MIRIM;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;IPTV;1
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI MIRIM;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;5
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI GUACU;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;15
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI GUACU;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 6;1
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI MIRIM;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 6;1
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;ALARES - EQUIPE SAC;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;IPTV;2
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;CNX - RETIRADA EQUIP. LOJA - INATIVO;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;IPTV;5
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI GUACU;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;OUTROS;1
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI MIRIM;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;8
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;CNX - RETIRADA EQUIP. LOJA - INATIVO;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;2
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;ALARES - EQUIPE SAC;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;3
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI GUACU;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;30
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO JOAO DA BOA VISTA;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 5;1
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI GUACU;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 6;18
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOGI MIRIM;CDL ITUPEVA - LABORATORIO;ALARES CDL;voluntaria;WIFI 6;12
JUN/2026;25/06/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO JOAO DA BOA VISTA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;1
JUN/2026;25/06/2026;SP-MOC;BUENO TELECOM;TERCEIROS COLETA;EMP MGU BUENO DAVID BARBOSA;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;IPTV;1
JUN/2026;25/06/2026;SP-MOC;BUENO TELECOM;TERCEIROS COLETA;EMP MGU BUENO SAMUEL BATISTA;CDL ITUPEVA - LABORATORIO;ALARES CDL;Sem.Info;WIFI 5;1
JUN/2026;25/06/2026;SP-MOC;BUENO TELECOM;TERCEIROS COLETA;BUENO TELECOM - SP - INATIVO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;2
JUN/2026;25/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA WENCESLAU BRAZ;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;1
JUN/2026;25/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ITAPEVA;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
JUN/2026;25/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA WENCESLAU BRAZ;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;4
JUN/2026;25/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SANTO A D PLATINA;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
JUN/2026;25/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA TUPA;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
JUN/2026;25/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA OURINHOS;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
JUN/2026;25/06/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA TUPA;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;1
